ID,Tweet Text,Relevance,Information Type,Event
[1061347309223661575],['الى متى ياجامعة الجوف التأخير اذا المدارس وكلية التقنيه علقوا الدراسه انتم وش تحترون!! #القريات #جامعة_الجوف'],Related,Caution and advice,Qurayyat floods
[1061347308703531009],['بناءً على تقارير #الدفاع_المدني والحالة الجوية\nتم تعليق #التدريب بمنشآت التدريب الاهلية ب #القريات ليوم غدٍ الأحد الموافق 3 / 3 / 1440هـ\n#تعليق_الدراسة\n#التدريب_التقني\n #السعودية \n#التدريب_الأهلي'],Related,Caution and advice,Qurayyat floods
[1061347114243051520],['#القريات \n\n   بعض مدراء التعليم لما يعلق الدراسه يحسسك انه مسوي جماله ! \n\n هذا ودك تحطه بشعيب لحاله وجنبه كرتون موز'],Related,Not applicable,Qurayyat floods
[1061345084170477575],['اليوم الثلاثاء :\nتشكلات سحبية مبشرة على مناح عدة من #طريف #القريات #رفحاء #لينه #طبرجل'],Related,Not applicable,Qurayyat floods
[1061344270785957893],['#القريات : حياكم ...تابعونا على \n#سناب_صوت_القريات https://t.co/Ya7cHTOI3n'],Not related,Not applicable,Qurayyat floods
[1061343796376625152],['#عاجل \n\nتعليق الدراسة بالكلية التقنية بـ #القريات.. غدا'],Related,Caution and advice,Qurayyat floods
[1061343121387278336],['تشغيل صافرات الانذار والندى عبر مكبرات الصوت لأخلاء السكان من قرية غطي بالكامل #القريات\n#غطي'],Related,Caution and advice,Qurayyat floods
[1061342699528380416],['#تعليق_الدراسة في الكلية التقنية بـ #القريات\n\nhttps://t.co/wkNZTmCBGJ\n\n#الأرصاد #وزارة_التعليم'],Related,Caution and advice,Qurayyat floods
[1061342253950611456],['غرب #القريات احد اكبر الاوديه يمشي على كبره اليوم السبت https://t.co/ImKad8xW9M'],Related,Not applicable,Qurayyat floods
[1061341809547362304],"['وجَّه محمد الثبيتي، مدير التعليم في محافظة #القريات، بتعليق الدراسة يوم غد الأحد في جميع مدارس تعليم القريات والقرى التابعة لها\n\nنظراً للأحوال الجوية السائدة بالقريات وجريان السيول؛ وهو ما يشكِّل خطورة محتملة..🌧 https://t.co/yEWMwQMAAe']",Related,Caution and advice,Qurayyat floods
[1061341668992057349],['#من_الخاص\nمطلوب شقه دور أرضي نظيفه جديده بسعر مناسب\nويكون لها حوش\n#القريات'],Not related,Not applicable,Qurayyat floods
[1061341567611494401],['🔴 عاجل\n\nالدفاع المدني اعطوا امر اخلاء قرية غطي وباير بالكامل جاي سيل يخرع والله يستر واحتمال حصيده اللي يسيل على العقيله\n\n #القريات https://t.co/RGuLwUBLJb'],Related,Affected individuals,Qurayyat floods
[1061341480634249216],['الدفاع المدني  يأمر باخلاء قرية غطي وباير شرق #القريات .. \nالله يلطف بهم https://t.co/fkWjIeBnqx'],Related,Affected individuals,Qurayyat floods
[1061341461139079168],['#شاركنا_بصوره_للامطار\n#القريات\n\nشعيب باير https://t.co/5k2Ew7e5cQ'],Related,Not applicable,Qurayyat floods
[1061340650380189702],"['السلام عليكم ، \nانا خريجه جامعيه ماتوظفت واسوي بحوث وعروض بوربوينت وبحوث تخرج ...وغيرها ، وهي مصدر لكسب رزقي من بعد الله . \n\nاذا تكرمتوا رتويت لدعمي  💜\n #القريات']",Not related,Not applicable,Qurayyat floods
[1061340282296377344],['#نطالب_بتعليق_الدراسه_جامعة_الجوف\n\n#القريات\n\nادخلو هنا'],Related,Caution and advice,Qurayyat floods
[1061340243012534272],['#القريات\nاللهم برداً وسلاماً على القريات وأهلها'],Related,Sympathy and emotional support,Qurayyat floods
[1061339843161214977],['اخلاء قرية غطي وباير التابعة لمحافظة #القريات بسبب مداهمة السيول لمنازلهم \n#الجوف https://t.co/E6mdtqSL9j'],Related,Affected individuals,Qurayyat floods
[1061338393240616960],['صحيفة عاجل/ إدارة تعليم القريات تقرر تعليق الدراسة غدًا الأحد بجميع مدارس القريات والقرى التابعة لها؛ وذلك نظرًا للأحوال الجوية السائدة بالقريات وجريان السيول؛ ما يشكل خطورة محتملة. #القريات #تعليق_الدراسة\nhttps://t.co/wuw82FEL8a\n\nعبر تطبيق نبض\nhttps://t.co/vyEBgbStCt'],Related,Caution and advice,Qurayyat floods
[1061338324894392321],"['#القريات\n\nالناس إبلشت بالسيول،،،\n\n ونست حساب المواطن😂😂']",Related,Not applicable,Qurayyat floods
[1061338093092069376],['#القريات الان https://t.co/rVI66XMhro'],Not related,Not applicable,Qurayyat floods
[1061337999005360129],"['#عاجل 🔴\n#تعليق_الدراسة ليوم غدٍ الأحد بجميع مدارس تعليم #القريات والقرى التابعة لها، نظرًا للأحوال الجوية السائدة.']",Related,Caution and advice,Qurayyat floods
[1061337921217880064],['حصّنتك برب الفلق عشراً ان لا يقترب منك احد ولا يضرك مع اسمه شي.\n#القريات #تعليق_الدراسه'],Not related,Not applicable,Qurayyat floods
[1061337763096731648],['#القريات \n\n     غرتزت 🙁🚿'],Not related,Not applicable,Qurayyat floods
[1061336664688214016],['#القريات تشهد امطار غزيرة https://t.co/Y0BLIhExEx'],Related,Other useful information,Qurayyat floods
[1061336509759021057],['شعيب حصيدة الغربية ب #القريات\nخالد ابو سلمان\n#قروب_طبرجل_للطقس https://t.co/djhU3BT3aW'],Related,Not applicable,Qurayyat floods
[1061336133882335233],['سؤال للجميع؟ !! . \nلو خيروك بين ؟؟ • وش تختار ؟ ولماذا ! . رتويت قبل الاجابة\n#القريات  #تعليق_الدراسه'],Not related,Not applicable,Qurayyat floods
[1061336019960782848],['#القريات اكثروا من الاستغفار \nاللهم صيبا نافعا \nاللهم على الآكام والظراب وبطون الأودية ومنابت الشجر'],Related,Sympathy and emotional support,Qurayyat floods
[1061335473799467009],['@gctweb امل استغلال هذا اليوم بالبقاء في منازلكم والاستفادة من الوقت بما يعود عليكم وع أسركم  بالنفع وتجنب السيول والمستنقعات ... حفظ الله الجميع من كل مكروه #القريات'],Related,Caution and advice,Qurayyat floods
[1061335337044230144],['#تعليق_الدراسة ليوم غدٍ الأحد في جميع مدارس #القريات بسبب التقلبات الجوية https://t.co/wWgvYJoCS4'],Related,Caution and advice,Qurayyat floods
[1061335215073828867],['عاجل\u2069 | تعليم \u2067#القريات\u2069: تعليق الدراسة ليوم غدٍ الأحد بجميع مدارس \u2067#تعليم_القريات\u2069 والقرى التابعة لها. https://t.co/MZZW5Y3Rdv'],Related,Caution and advice,Qurayyat floods
[1061334731831296000],['#القريات\nالوضع بالقريات كله صافرات انذار \n\nالله يستر'],Related,Caution and advice,Qurayyat floods
[1061334665737498629],['يمكن نشر اعلانك عبر موقع تسويق https://t.co/kvxJhL1NUo  #القريات #عرعر_الان https://t.co/AycMvQkh0h'],Not related,Not applicable,Qurayyat floods
[1061334181651890177],['عاجل | #تعليق_الدراسة يوم غد الأحد في جميع مدارس #القريات بسبب التقلبات الجوية'],Related,Caution and advice,Qurayyat floods
[1061334139234869248],['تعليم #القريات: تعليق الدراسة ليوم غدٍ الأحد بجميع مدارس #تعليم_القريات والقرى التابعة لها\n\n#السعودية'],Related,Caution and advice,Qurayyat floods
[1061334053121675264],['إدارة تعليم القريات تؤكد أن قرار تعليق الدراسة ليوم غدٍ الأحد يشمل المعلمين والإداريين بجميع المدارس.\n\n#تعليق_الدراسة #القريات'],Related,Caution and advice,Qurayyat floods
[1061333683871928320],['#عاجل\n\nتعليق الدراسة بجميع مدارس القريات غداً الأحد\n\nhttps://t.co/k7NyBQJow0\n\n#تعليق_الدراسة #القريات https://t.co/mpG3nIMSx9'],Related,Caution and advice,Qurayyat floods
[1061333636367241217],['🔴 عاجل \n\nنظرًا للأحوال الجوية السائدة في #القريات وجريان السيول.. \n#تعليق_الدراسة ليوم غد #الأحد بجميع مدارس #القريات والقرى التابعة لها https://t.co/8On9tU0Rlz'],Related,Caution and advice,Qurayyat floods
[1061333520038141953],['#جامعة_الجوف \n#القريات \n#القريات_الان \n\nيوجد مجموعة من العوايل الكشاته محاصره بشعيب باير وحالتهم خطيره  صارلهم اكثر من ثلاث ساعات وعددهم اكثر من عشرين عائله\nماحد قادر يعمل لهم شي نرجو النشر'],Related,Affected individuals,Qurayyat floods
[1061333069414785032],['تعليق الدراسة في #القريات غدًا بسبب الأحوال الجوية وجريان السيول                             \n\nhttps://t.co/6cqzkkePk7 https://t.co/xWQkOj2bdG'],Related,Caution and advice,Qurayyat floods
[1061333015215902720],['#القريات الممشى الان ! \n\n#القريات_الان https://t.co/k9vhMtxV4g'],Related,Not applicable,Qurayyat floods
[1061332787339411456],['لم يصدر شي من #جامعة_الجوف \n:\nاو كليات #القريات'],Related,Other useful information,Qurayyat floods
[1061332042636554240],['تعليم #القريات: قرار #تعليق_الدراسة ليوم غدٍ الأحد يشمل المعلمين والإداريين بجميع المدارس. #صهيلنا https://t.co/yYAjydFyun'],Related,Caution and advice,Qurayyat floods
[1061331739291893760],['#القريات     رائحة المّطر وحدها كفيلة أن تجعل مدينة كامله تبتسم. https://t.co/2WxiXsAbmk'],Related,Not applicable,Qurayyat floods
[1061331678063419392],['#القريات الله يحفظ القريات وأهلها ويجعلها امطار خير وبركة'],Related,Sympathy and emotional support,Qurayyat floods
[1061331465122865153],['#تعليق_الدراسة يوم غد الأحد في جميع مدارس #القريات بسبب التقلبات الجوية.'],Related,Caution and advice,Qurayyat floods
[1061331192035848192],['يامحاسن الصدف اجمعينا لو دقيقه \nوأروي ضمى العيون دامنا بنفس المدينه !\n\n#القريات'],Not related,Not applicable,Qurayyat floods
[1061330919028613122],['مؤكد:\n\nتعليق الدراسة ليوم غداً الأحد\n\nفي جميع مدارس #القريات\nوالقرى التابعة لها\n\nإجازة سعيدة\n\nأنشرها لغيرك ..'],Related,Caution and advice,Qurayyat floods
